file,locale,slug,category,explicit_track,inferred_track,bridge_components,outside_magazine_surface,component_count
src/content/blog/ja/sciences-biology-pineal-third-eye.mdx,ja,sciences-biology-pineal-third-eye,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/self-serving-bias-success-failure.mdx,ja,self-serving-bias-success-failure,Mind & Psychology,,magazine,,,0
src/content/blog/ja/semun-yearly-luck-strategy.mdx,ja,semun-yearly-luck-strategy,Mysticism,,magazine,,,0
src/content/blog/ja/seven-chakras-energy-centers-alignment.mdx,ja,seven-chakras-energy-centers-alignment,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/seven-deadly-sins-capitalism.mdx,ja,seven-deadly-sins-capitalism,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/shadow-of-comparison.mdx,ja,shadow-of-comparison,Mind & Psychology,,magazine,,,0
src/content/blog/ja/shadow-work-jungian-integration.mdx,ja,shadow-work-jungian-integration,Mind & Psychology,,magazine,,,0
src/content/blog/ja/shadow-work-relationships-mirror.mdx,ja,shadow-work-relationships-mirror,Mind & Psychology,,magazine,,,0
src/content/blog/ja/shun-myth-true-self-transformation.mdx,ja,shun-myth-true-self-transformation,Mythology,,magazine,,,0
src/content/blog/ja/simulation-theory-matrix.mdx,ja,simulation-theory-matrix,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/sinsal-modern-interpretation.mdx,ja,sinsal-modern-interpretation,Mysticism,,magazine,,,0
src/content/blog/ja/sinsal-myth-or-statistics.mdx,ja,sinsal-myth-or-statistics,Mythology,,magazine,,,0
src/content/blog/ja/sisyphus-burnout.mdx,ja,sisyphus-burnout,Myth & Culture,,magazine,,,0
src/content/blog/ja/sleep-architecture-deep-rest.mdx,ja,sleep-architecture-deep-rest,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/sleep-circadian-rhythm-energy.mdx,ja,sleep-circadian-rhythm-energy,Mind & Psychology,,magazine,,,0
src/content/blog/ja/social-contract-rousseau-freedom.mdx,ja,social-contract-rousseau-freedom,Myth & Culture,,magazine,,,0
src/content/blog/ja/social-prescribing-loneliness.mdx,ja,social-prescribing-loneliness,Psychology & Society,,magazine,,,0
src/content/blog/ja/social-proof-consensus.mdx,ja,social-proof-consensus,Mind & Psychology,,magazine,,,0
src/content/blog/ja/social-proof-influence.mdx,ja,social-proof-influence,Mind & Psychology,,magazine,,,0
src/content/blog/ja/son-eomneun-nal-handless-day.mdx,ja,son-eomneun-nal-handless-day,Myth & Culture,,magazine,,,0
src/content/blog/ja/spotlight-effect-social-anxiety.mdx,ja,spotlight-effect-social-anxiety,Mind & Psychology,,magazine,,,0
src/content/blog/ja/steering-wheel-of-life.mdx,ja,steering-wheel-of-life,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/stoic-philosophy-anger.mdx,ja,stoic-philosophy-anger,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/stoic-resilience.mdx,ja,stoic-resilience,Philosophy,,magazine,,,0
src/content/blog/ja/stoicism-digital-age.mdx,ja,stoicism-digital-age,Philosophy,,magazine,,,0
src/content/blog/ja/stoicism-memento-mori-life-wisdom.mdx,ja,stoicism-memento-mori-life-wisdom,Philosophy,,magazine,,,0
src/content/blog/ja/stoicism-stress-system.mdx,ja,stoicism-stress-system,Philosophy,,magazine,,,0
src/content/blog/ja/streetlight-effect-search-bias.mdx,ja,streetlight-effect-search-bias,Mind & Psychology,,magazine,,,0
src/content/blog/ja/string-theory-multiverse-cosmology.mdx,ja,string-theory-multiverse-cosmology,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/stroop-effect-cognitive-interference.mdx,ja,stroop-effect-cognitive-interference,Mind & Psychology,,magazine,,,0
src/content/blog/ja/sufism-rumi-love.mdx,ja,sufism-rumi-love,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/sunk-cost-fallacy-investment.mdx,ja,sunk-cost-fallacy-investment,Mind & Psychology,,magazine,,,0
src/content/blog/ja/survivorship-bias-failure.mdx,ja,survivorship-bias-failure,Mind & Psychology,,magazine,,,0
src/content/blog/ja/susanoo-myth-destructive-sublimation.mdx,ja,susanoo-myth-destructive-sublimation,Mythology,,magazine,,,0
src/content/blog/ja/symbolic-logic-operators.mdx,ja,symbolic-logic-operators,Logic & Philosophy,,magazine,,,0
src/content/blog/ja/sympathetic-parasympathetic-nervous-system.mdx,ja,sympathetic-parasympathetic-nervous-system,Health,,magazine,,,7
src/content/blog/ja/synastry-soul-contracts.mdx,ja,synastry-soul-contracts,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/synchronicity-universe-speaks.mdx,ja,synchronicity-universe-speaks,Mind & Psychology,,magazine,,,0
src/content/blog/ja/taoism-wu-wei-flow.mdx,ja,taoism-wu-wei-flow,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/taoism-wu-wei-non-action-flow.mdx,ja,taoism-wu-wei-non-action-flow,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/tarot-fools-journey-archetype.mdx,ja,tarot-fools-journey-archetype,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-fools-journey-cycles-life.mdx,ja,tarot-fools-journey-cycles-life,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-fools-journey-hero-path.mdx,ja,tarot-fools-journey-hero-path,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-fools-journey-individuation.mdx,ja,tarot-fools-journey-individuation,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-heros-journey-campbell.mdx,ja,tarot-heros-journey-campbell,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-kabbalah-tree-of-life.mdx,ja,tarot-kabbalah-tree-of-life,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-numerology-secret-code.mdx,ja,tarot-numerology-secret-code,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-reading-self-mindfulness.mdx,ja,tarot-reading-self-mindfulness,Mysticism,,magazine,,,0
src/content/blog/ja/tarot-structure-major-minor-arcana.mdx,ja,tarot-structure-major-minor-arcana,Mysticism,,magazine,,,0
src/content/blog/ja/techno-animism-robots.mdx,ja,techno-animism-robots,Myth & Culture,,magazine,,,0
src/content/blog/ja/testing-activities.mdx,ja,testing-activities,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/the-logic-of-saju-structural-analysis.mdx,ja,the-logic-of-saju-structural-analysis,Mysticism,,magazine,,,0
src/content/blog/ja/theseus-myth-labyrinth-catastrophe.mdx,ja,theseus-myth-labyrinth-catastrophe,Mythology,,magazine,,,0
src/content/blog/ja/together-flower.mdx,ja,together-flower,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/tojeong-bigyeol-korean-almanac.mdx,ja,tojeong-bigyeol-korean-almanac,Mysticism,,magazine,,,0
src/content/blog/ja/trickster-chaos-creativity.mdx,ja,trickster-chaos-creativity,Myth & Culture,,magazine,,,0
src/content/blog/ja/trust-and-betrayal.mdx,ja,trust-and-betrayal,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/truth-about-mbti-compatibility.mdx,ja,truth-about-mbti-compatibility,Mind & Psychology,,magazine,,,0
src/content/blog/ja/trying-to-change-others.mdx,ja,trying-to-change-others,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/types-of-unconscious-creating-myth.mdx,ja,types-of-unconscious-creating-myth,Mind & Psychology,,magazine,,,0
src/content/blog/ja/unwritten-page.mdx,ja,unwritten-page,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/useless-glory.mdx,ja,useless-glory,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/utilitarianism-trolley-problem.mdx,ja,utilitarianism-trolley-problem,Myth & Culture,,magazine,,,0
src/content/blog/ja/vagus-nerve-resilience.mdx,ja,vagus-nerve-resilience,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/veblen-goods-status.mdx,ja,veblen-goods-status,Mind & Psychology,,magazine,,,0
src/content/blog/ja/vedic-vs-western-astrology.mdx,ja,vedic-vs-western-astrology,Mysticism,,magazine,,,0
src/content/blog/ja/vedic-wisdom-three-gunas-minds.mdx,ja,vedic-wisdom-three-gunas-minds,Mysticism,,magazine,,,0
src/content/blog/ja/viktor-frankl-purpose.mdx,ja,viktor-frankl-purpose,Mind & Psychology,,magazine,,,0
src/content/blog/ja/visualizing-goals.mdx,ja,visualizing-goals,Mind & Psychology,,magazine,,,0
src/content/blog/ja/wabi-sabi-philosophy-imperfection.mdx,ja,wabi-sabi-philosophy-imperfection,Philosophy,,magazine,,,0
src/content/blog/ja/western-astrology-vs-saju-comparison.mdx,ja,western-astrology-vs-saju-comparison,Mysticism,,magazine,,,0
src/content/blog/ja/what-is-post-traumatic-growth.mdx,ja,what-is-post-traumatic-growth,Mind & Psychology,,magazine,,,0
src/content/blog/ja/words-change-destiny.mdx,ja,words-change-destiny,Philosophy & Spirit,,magazine,,,0
src/content/blog/ja/writing-from-memory-activities.mdx,ja,writing-from-memory-activities,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/yongsin-heesin-philosophy.mdx,ja,yongsin-heesin-philosophy,Philosophy,,magazine,,,0
src/content/blog/ja/zeigarnik-effect-memory.mdx,ja,zeigarnik-effect-memory,Mind & Psychology,,magazine,,,0
src/content/blog/ja/zero-calorie-drinks-myth.mdx,ja,zero-calorie-drinks-myth,Lifestyle & Growth,,magazine,,,0
src/content/blog/ja/zodiac-aquarius-complete-guide.mdx,ja,zodiac-aquarius-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-aries-complete-guide.mdx,ja,zodiac-aries-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-cancer-complete-guide.mdx,ja,zodiac-cancer-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-capricorn-complete-guide.mdx,ja,zodiac-capricorn-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-gemini-complete-guide.mdx,ja,zodiac-gemini-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-leo-complete-guide.mdx,ja,zodiac-leo-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-libra-complete-guide.mdx,ja,zodiac-libra-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-pisces-complete-guide.mdx,ja,zodiac-pisces-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-sagittarius-complete-guide.mdx,ja,zodiac-sagittarius-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-scorpio-complete-guide.mdx,ja,zodiac-scorpio-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-taurus-complete-guide.mdx,ja,zodiac-taurus-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ja/zodiac-virgo-complete-guide.mdx,ja,zodiac-virgo-complete-guide,Mysticism,,magazine,,,0
src/content/blog/ko/12-houses-of-life-areas.mdx,ko,12-houses-of-life-areas,Mysticism,magazine,magazine,,,0
src/content/blog/ko/12-stages-of-life-energy-cycle.mdx,ko,12-stages-of-life-energy-cycle,Mysticism,magazine,magazine,,,0
src/content/blog/ko/2025-year-of-blue-snake-fortune.mdx,ko,2025-year-of-blue-snake-fortune,Mysticism,magazine,magazine,,,0
src/content/blog/ko/2025-year-of-blue-snake-outlook.mdx,ko,2025-year-of-blue-snake-outlook,Mysticism,magazine,magazine,,,0
src/content/blog/ko/8-cognitive-functions-deep-dive.mdx,ko,8-cognitive-functions-deep-dive,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/abilene-paradox-groupthink-psychology.mdx,ko,abilene-paradox-groupthink-psychology,Psychology,magazine,magazine,,,0
src/content/blog/ko/abilene-paradox-groupthink.mdx,ko,abilene-paradox-groupthink,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-belief-vs-greatness.mdx,ko,adler-belief-vs-greatness,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-cognitive-frame.mdx,ko,adler-cognitive-frame,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-courage.mdx,ko,adler-courage,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-doing-what-you-love.mdx,ko,adler-doing-what-you-love,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-environment.mdx,ko,adler-environment,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-happiness-is-beginning.mdx,ko,adler-happiness-is-beginning,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-happiness-no-qualifications.mdx,ko,adler-happiness-no-qualifications,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-happiness.mdx,ko,adler-happiness,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-holism.mdx,ko,adler-holism,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-lazy-perfectionist.mdx,ko,adler-lazy-perfectionist,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-life-vessel.mdx,ko,adler-life-vessel,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-metacognition.mdx,ko,adler-metacognition,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-numbers.mdx,ko,adler-numbers,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-relationships.mdx,ko,adler-relationships,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-simple-life.mdx,ko,adler-simple-life,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-stepping-stone.mdx,ko,adler-stepping-stone,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-subject-and-distance.mdx,ko,adler-subject-and-distance,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-teleology.mdx,ko,adler-teleology,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-understanding-others.mdx,ko,adler-understanding-others,Psychology,magazine,magazine,,,0
src/content/blog/ko/adler-values.mdx,ko,adler-values,Psychology,magazine,magazine,,,0
src/content/blog/ko/adult-adhd-survival-guide.mdx,ko,adult-adhd-survival-guide,Psychology,magazine,magazine,,,1
src/content/blog/ko/advanced-subjunctive-usage.mdx,ko,advanced-subjunctive-usage,Education & Language,magazine,magazine,,,0
src/content/blog/ko/all-problems-are-relationships.mdx,ko,all-problems-are-relationships,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/all-worries-from-relationships.mdx,ko,all-worries-from-relationships,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/ancestor-worship-jesa.mdx,ko,ancestor-worship-jesa,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/anchoring-bias-negotiation.mdx,ko,anchoring-bias-negotiation,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/anger-management-psychology.mdx,ko,anger-management-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/animal-spirits-totems-power.mdx,ko,animal-spirits-totems-power,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/anxiety-flame.mdx,ko,anxiety-flame,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/architecture-of-focus-environment.mdx,ko,architecture-of-focus-environment,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/ascendant-rising-sign-mask.mdx,ko,ascendant-rising-sign-mask,Mysticism,magazine,magazine,,,0
src/content/blog/ko/asch-conformity-social-pressure.mdx,ko,asch-conformity-social-pressure,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/ascii-art-digital-nostalgia.mdx,ko,ascii-art-digital-nostalgia,Culture,magazine,magazine,,,0
src/content/blog/ko/astrology-black-moon-lilith-shadow-power.mdx,ko,astrology-black-moon-lilith-shadow-power,Mysticism,magazine,magazine,,,0
src/content/blog/ko/astrology-karmic-saturn-pluto.mdx,ko,astrology-karmic-saturn-pluto,Mysticism,magazine,magazine,,,0
src/content/blog/ko/astrology-lunar-nodes-spiritual-destiny.mdx,ko,astrology-lunar-nodes-spiritual-destiny,Mysticism,magazine,magazine,,,0
src/content/blog/ko/astrology-parenting-moon.mdx,ko,astrology-parenting-moon,Mysticism,magazine,magazine,,,0
src/content/blog/ko/astronomy-orbital-dynamics.mdx,ko,astronomy-orbital-dynamics,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/attachment-style-relationship-guide.mdx,ko,attachment-style-relationship-guide,Psychology,magazine,magazine,,,6
src/content/blog/ko/attachment-theory-adults.mdx,ko,attachment-theory-adults,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/attachment-theory-archetypal-map.mdx,ko,attachment-theory-archetypal-map,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/attachment-theory-love-patterns.mdx,ko,attachment-theory-love-patterns,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/attachment-theory-relationships.mdx,ko,attachment-theory-relationships,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/authority-bias-influence.mdx,ko,authority-bias-influence,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/availability-heuristic-bias.mdx,ko,availability-heuristic-bias,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/availability-heuristic-risk.mdx,ko,availability-heuristic-risk,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/baader-meinhof-frequency-illusion.mdx,ko,baader-meinhof-frequency-illusion,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/bagua-map-life-areas.mdx,ko,bagua-map-life-areas,Mysticism,magazine,magazine,,,0
src/content/blog/ko/baking-soda-citric-acid-percarbonate-uses.mdx,ko,baking-soda-citric-acid-percarbonate-uses,Lifestyle,magazine,magazine,,,0
src/content/blog/ko/baldur-myth-shadow-tragic.mdx,ko,baldur-myth-shadow-tragic,Mythology,magazine,magazine,,,0
src/content/blog/ko/baridegi-myth-healer-transformation.mdx,ko,baridegi-myth-healer-transformation,Mythology,magazine,magazine,,,0
src/content/blog/ko/base-rate-neglect-probability.mdx,ko,base-rate-neglect-probability,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/bedroom-mirrors-sleep-quality.mdx,ko,bedroom-mirrors-sleep-quality,Mysticism,magazine,magazine,,,0
src/content/blog/ko/befriending-anxiety-science.mdx,ko,befriending-anxiety-science,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/ben-franklin-effect-favors.mdx,ko,ben-franklin-effect-favors,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/biology-autophagy-cellular-cleanup.mdx,ko,biology-autophagy-cellular-cleanup,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/birthstone-april-diamond-meaning.mdx,ko,birthstone-april-diamond-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-august-peridot-meaning.mdx,ko,birthstone-august-peridot-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-december-tanzanite-turquoise-meaning.mdx,ko,birthstone-december-tanzanite-turquoise-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-february-amethyst-meaning.mdx,ko,birthstone-february-amethyst-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-january-garnet-meaning.mdx,ko,birthstone-january-garnet-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-july-ruby-meaning.mdx,ko,birthstone-july-ruby-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-june-pearl-alexandrite-meaning.mdx,ko,birthstone-june-pearl-alexandrite-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-march-aquamarine-meaning.mdx,ko,birthstone-march-aquamarine-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-may-emerald-meaning.mdx,ko,birthstone-may-emerald-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-november-topaz-citrine-meaning.mdx,ko,birthstone-november-topaz-citrine-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-october-opal-tourmaline-meaning.mdx,ko,birthstone-october-opal-tourmaline-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/birthstone-september-sapphire-meaning.mdx,ko,birthstone-september-sapphire-meaning,Mysticism,magazine,magazine,,,0
src/content/blog/ko/black-death-pandemic-economics.mdx,ko,black-death-pandemic-economics,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/bmi-body-composition-health.mdx,ko,bmi-body-composition-health,Health,magazine,magazine,,,0
src/content/blog/ko/bmi-bodyfat-calorie-complete-guide.mdx,ko,bmi-bodyfat-calorie-complete-guide,Health,magazine,magazine,,,7
src/content/blog/ko/body-and-mind-legs.mdx,ko,body-and-mind-legs,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/body-keeps-the-score-somatic.mdx,ko,body-keeps-the-score-somatic,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/boost-brain-performance-daily-habits.mdx,ko,boost-brain-performance-daily-habits,Wellness,magazine,magazine,,,0
src/content/blog/ko/brain-energy-drugs-alcohol-mental-illness.mdx,ko,brain-energy-drugs-alcohol-mental-illness,Psychology,magazine,magazine,,,0
src/content/blog/ko/broken-windows-theory-crime.mdx,ko,broken-windows-theory-crime,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/buddhist-void-sunyata.mdx,ko,buddhist-void-sunyata,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/burnout-recovery-dopamine-reset.mdx,ko,burnout-recovery-dopamine-reset,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/burnout-recovery-guide.mdx,ko,burnout-recovery-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/bystander-effect-apathy.mdx,ko,bystander-effect-apathy,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/bystander-effect-social.mdx,ko,bystander-effect-social,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/car-maintenance-guide.mdx,ko,car-maintenance-guide,Lifestyle & How-to,magazine,magazine,,,0
src/content/blog/ko/car-purchase-checklist.mdx,ko,car-purchase-checklist,Lifestyle & How-to,magazine,magazine,,,0
src/content/blog/ko/carl-jung-archetypes-psyche.mdx,ko,carl-jung-archetypes-psyche,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/carl-jung-archetypes-self.mdx,ko,carl-jung-archetypes-self,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cassandra-unbelieved-truth.mdx,ko,cassandra-unbelieved-truth,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/causes-of-mental-illness.mdx,ko,causes-of-mental-illness,Psychology,magazine,magazine,,,0
src/content/blog/ko/cbt-cognitive-behavioral-therapy-guide.mdx,ko,cbt-cognitive-behavioral-therapy-guide,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cbt-essentials-rewiring-mind.mdx,ko,cbt-essentials-rewiring-mind,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/celtic-tree-signs.mdx,ko,celtic-tree-signs,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/change-blindness-perception.mdx,ko,change-blindness-perception,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/choosing-people-choosing-future.mdx,ko,choosing-people-choosing-future,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/choosing-who-to-keep.mdx,ko,choosing-who-to-keep,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/chronotypes-sleep-biology-optimization.mdx,ko,chronotypes-sleep-biology-optimization,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/circadian-rhythm-alignment.mdx,ko,circadian-rhythm-alignment,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/circadian-rhythm-hormone-guide.mdx,ko,circadian-rhythm-hormone-guide,Health,magazine,magazine,,,5
src/content/blog/ko/cobra-effect-incentives.mdx,ko,cobra-effect-incentives,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cognitive-dissonance-beliefs.mdx,ko,cognitive-dissonance-beliefs,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cognitive-dissonance-self-justification-truth.mdx,ko,cognitive-dissonance-self-justification-truth,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cognitive-dissonance-truth.mdx,ko,cognitive-dissonance-truth,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/cognitive-load-management.mdx,ko,cognitive-load-management,Psychology & Productivity,magazine,magazine,,,0
src/content/blog/ko/collective-trauma-to-growth.mdx,ko,collective-trauma-to-growth,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/collective-unconscious-archetypes-history.mdx,ko,collective-unconscious-archetypes-history,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/collective-unconscious-archetypes.mdx,ko,collective-unconscious-archetypes,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/color-palette-extraction-nature.mdx,ko,color-palette-extraction-nature,Design,magazine,magazine,,,0
src/content/blog/ko/commanding-position-desk-bed.mdx,ko,commanding-position-desk-bed,Mysticism,magazine,magazine,,,0
src/content/blog/ko/common-pathway-of-mental-illness.mdx,ko,common-pathway-of-mental-illness,Psychology,magazine,magazine,,,0
src/content/blog/ko/communication-style-psychology.mdx,ko,communication-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/composite-charts-third-energy.mdx,ko,composite-charts-third-energy,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/confirmation-bias-cherry-picking.mdx,ko,confirmation-bias-cherry-picking,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/conflict-resolution-styles.mdx,ko,conflict-resolution-styles,Magazine,magazine,magazine,,,1
src/content/blog/ko/conflict-response-styles.mdx,ko,conflict-response-styles,Psychology,magazine,magazine,,,0
src/content/blog/ko/confucianism-hierarchy-respect.mdx,ko,confucianism-hierarchy-respect,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/connection-physical-mental-health.mdx,ko,connection-physical-mental-health,Psychology,magazine,magazine,,,0
src/content/blog/ko/conquering-nightmares-rewrite.mdx,ko,conquering-nightmares-rewrite,Mysticism,magazine,magazine,,,0
src/content/blog/ko/conscious-uncoupling-boundaries.mdx,ko,conscious-uncoupling-boundaries,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/consciousness-hard-problem.mdx,ko,consciousness-hard-problem,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/cosmic-dance-orbits-time.mdx,ko,cosmic-dance-orbits-time,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/courage-to-protect-myself.mdx,ko,courage-to-protect-myself,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/court-cards-people-archetypes.mdx,ko,court-cards-people-archetypes,Mysticism,magazine,magazine,,,0
src/content/blog/ko/creation-myth-east-west-worldviews.mdx,ko,creation-myth-east-west-worldviews,Mythology,magazine,magazine,,,0
src/content/blog/ko/curse-of-knowledge-communication.mdx,ko,curse-of-knowledge-communication,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/daewoon-10-year-cycle-seasons.mdx,ko,daewoon-10-year-cycle-seasons,Mysticism,magazine,magazine,,,0
src/content/blog/ko/dangun-myth-idealized-objects.mdx,ko,dangun-myth-idealized-objects,Mythology,magazine,magazine,,,0
src/content/blog/ko/dark-psychology-survival-guide.mdx,ko,dark-psychology-survival-guide,Psychology,magazine,magazine,,,0
src/content/blog/ko/dark-triad-human-nature-shadow.mdx,ko,dark-triad-human-nature-shadow,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/dday-goal-setting-guide.mdx,ko,dday-goal-setting-guide,Lifestyle,magazine,magazine,,,5
src/content/blog/ko/death-anxiety-existentialism.mdx,ko,death-anxiety-existentialism,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/debate-essay-activities.mdx,ko,debate-essay-activities,Lifestyle & Growth,magazine,magazine,,,0
src/content/blog/ko/decision-fatigue-willpower.mdx,ko,decision-fatigue-willpower,Mind & Psychology,magazine,magazine,,,0
